1 2 3
20 1 22
4 2 14
24 1 3
18 1 23
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
13 2 8
6 1 5
15 2 19
15 1 5
24 1 2
1 2 6
19 2 27
2 2 1
19 1 18
20 1 15
8 1 7
22 1 18
12 1 1
1 1 6
1 2 14
27 1 20
27 2 27
20 1 27
18 1 8
1 2 11
1 1 1
25 1 24
5 1 14
20 2 23
? 1 CppProgramData/56/1036.cpp

16 1 5
13 1 5
12 1 11
5 1 12
41 2 21
1 2 9
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
14 2 14
13 2 13
1 4 1
14 2 12
3 2 18
10 1 5
41 1 15
24 1 18
23 1 5
7 2 7
7 1 1
17 1 16
8 2 41
24 1 3
21 2 23
18 1 23
17 1 9
41 1 18
2 1 1
7 1 9
18 2 15
14 2 1
21 1 17
7 1 2
11 1 10
13 2 8
17 1 15
15 1 5
15 2 16
24 1 2
1 5 1
21 1 18
2 2 1
8 1 7
12 1 1
18 1 41
1 2 14
18 1 8
9 2 15
24 1 1
18 1 21
1 2 11
25 1 24
5 1 14
? 1 CppProgramData/56/104.cpp

29 2 29
16 1 5
13 1 5
12 1 11
5 1 12
1 2 9
18 1 13
17 2 18
5 1 1
8 2 13
25 1 24
9 1 5
29 1 7
5 1 4
10 2 10
18 1 20
1 2 30
1 4 1
3 1 29
10 1 5
13 2 21
24 1 18
23 1 5
20 1 19
7 1 1
8 2 8
4 2 14
17 1 16
18 1 5
24 1 3
21 2 23
5 1 18
18 1 23
17 1 9
3 2 18
2 1 1
7 1 9
14 2 1
21 1 17
7 1 2
11 1 10
17 1 15
6 1 5
15 2 19
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
19 1 18
8 1 7
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
24 1 1
2 1 30
14 2 4
18 1 21
1 2 11
1 1 1
20 1 15
5 1 14
1 2 3
? 1 CppProgramData/56/1040.cpp

16 1 5
13 1 5
12 1 11
5 1 12
1 2 9
18 1 13
17 2 18
36 1 18
8 2 13
18 1 36
9 1 5
1 2 3
5 1 4
10 2 10
13 2 13
1 4 1
3 2 18
10 1 5
24 1 18
23 1 5
7 2 7
7 1 1
5 1 1
17 1 16
24 1 3
21 2 23
18 1 23
17 1 9
2 1 1
7 1 9
14 2 1
21 1 17
7 1 2
36 2 21
11 1 10
17 1 15
15 1 5
15 2 16
24 1 2
1 5 1
21 1 18
2 2 1
36 1 15
8 1 7
12 1 1
1 2 14
18 1 8
9 2 15
15 2 18
24 1 1
14 2 4
18 1 21
13 2 36
1 2 11
25 1 24
5 1 14
? 1 CppProgramData/56/1046.cpp

1 2 3
13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
20 2 23
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
3 2 18
10 1 5
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
20 1 22
4 2 14
24 1 3
18 1 23
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
1 5 1
2 2 1
19 1 18
20 1 15
8 1 7
22 1 18
12 1 1
1 2 14
18 1 8
25 1 24
5 1 14
1 2 11
13 2 20
5 1 1
19 2 22
? 1 CppProgramData/56/1054.cpp

29 2 29
13 1 5
12 1 11
5 1 12
8 2 8
1 2 9
18 1 13
36 1 18
8 2 13
18 1 36
9 1 5
29 1 7
5 1 4
10 2 10
1 2 30
1 4 1
13 2 13
3 1 29
10 1 5
24 1 18
23 1 5
7 1 1
5 1 1
24 1 3
18 1 23
3 2 18
2 1 1
7 1 9
14 2 1
7 1 2
11 1 10
36 2 13
15 1 5
24 1 2
1 2 6
1 5 1
2 2 1
36 1 15
8 1 7
13 2 23
12 1 1
1 1 6
1 2 14
18 1 8
15 2 18
24 1 1
2 1 30
14 2 4
13 2 36
1 2 11
1 1 1
25 1 24
5 1 14
1 2 3
? 1 CppProgramData/56/1073.cpp

1 2 3
13 1 5
12 1 11
5 1 12
18 1 13
5 1 1
8 2 13
14 2 4
27 2 22
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
1 5 1
3 2 18
10 1 5
13 2 20
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
20 1 22
4 2 14
24 1 3
18 1 23
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
6 1 5
15 2 19
15 1 5
24 1 2
1 2 6
19 2 27
2 2 1
19 1 18
20 1 15
8 1 7
22 1 18
12 1 1
1 1 6
1 2 14
27 1 20
27 2 27
20 1 27
18 1 8
1 2 11
1 1 1
25 1 24
5 1 14
20 2 23
? 1 CppProgramData/56/1081.cpp

13 1 5
12 1 11
5 1 12
1 2 9
18 1 13
36 1 18
8 2 13
18 1 36
9 1 5
1 2 3
5 1 4
10 2 10
7 1 9
13 2 13
1 4 1
3 2 18
10 1 5
24 1 18
23 1 5
7 1 1
5 1 1
14 2 4
24 1 3
18 1 23
2 1 1
13 2 8
14 2 1
8 2 36
7 1 2
11 1 10
15 1 5
24 1 2
1 5 1
2 2 1
36 1 15
8 1 7
13 2 23
12 1 1
1 2 14
18 1 8
15 2 18
24 1 1
36 2 13
8 2 8
1 2 11
25 1 24
5 1 14
? 1 CppProgramData/56/1095.cpp

1 2 3
13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
27 2 22
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
1 5 1
3 2 18
10 1 5
13 2 20
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
20 1 22
4 2 14
24 1 3
18 1 23
20 1 19
2 1 1
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
19 2 27
2 2 1
19 1 18
20 1 15
8 1 7
22 1 18
12 1 1
1 2 14
27 1 20
27 2 27
20 1 27
18 1 8
5 1 14
1 2 11
25 1 24
5 1 1
20 2 23
? 1 CppProgramData/56/1098.cpp

13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
3 2 18
10 1 5
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
5 1 1
4 2 14
24 1 3
18 1 23
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
1 5 1
2 2 1
19 1 18
20 1 15
8 1 7
12 1 1
1 2 14
18 1 8
20 2 20
25 1 24
1 2 11
13 2 20
5 1 14
20 2 23
? 1 CppProgramData/56/1111.cpp

29 2 29
16 1 5
13 1 5
12 1 11
5 1 12
8 2 8
1 2 9
18 1 13
17 2 18
36 1 18
8 2 13
18 1 36
9 1 5
29 1 7
5 1 4
10 2 10
1 2 30
1 4 1
14 2 12
13 2 13
3 1 29
10 1 5
24 1 18
23 1 5
7 2 7
7 1 1
5 1 1
4 2 14
17 1 16
21 2 13
24 1 3
18 1 23
17 1 9
3 2 18
2 1 1
7 1 9
14 2 1
21 1 17
7 1 2
36 2 21
11 1 10
17 1 15
6 1 5
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
36 1 15
8 1 7
13 2 23
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
15 2 18
24 1 1
2 1 30
14 2 4
18 1 21
13 2 36
1 2 11
1 1 1
25 1 24
5 1 14
1 2 3
? 1 CppProgramData/56/1112.cpp

13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
3 2 18
10 1 5
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
5 1 1
4 2 14
24 1 3
18 1 23
20 1 19
2 1 1
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
1 5 1
2 2 1
19 1 18
20 1 15
8 1 7
12 1 1
1 2 14
18 1 8
20 2 20
25 1 24
1 2 11
13 2 20
5 1 14
20 2 23
? 1 CppProgramData/56/1121.cpp

5 2 5
16 1 5
13 1 5
12 1 11
5 1 12
1 2 9
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
8 2 21
3 2 18
10 1 5
24 1 18
23 1 5
7 2 7
7 1 1
4 2 14
17 1 16
18 1 5
24 1 3
21 2 23
5 1 18
18 1 23
17 1 9
2 1 1
7 1 9
20 1 19
14 2 1
21 1 17
7 1 2
11 1 10
13 2 8
17 1 15
6 1 5
15 2 19
15 1 5
15 2 16
24 1 2
14 2 14
1 2 6
1 5 1
21 1 18
2 2 1
19 1 18
20 1 15
8 1 7
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
24 1 1
18 1 21
1 2 11
1 1 1
25 1 24
5 1 14
? 1 CppProgramData/56/1124.cpp

16 1 5
13 1 5
12 1 11
5 1 12
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
14 2 12
3 2 18
10 1 5
13 2 21
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
12 2 14
17 1 16
24 1 3
21 2 23
18 1 23
17 1 9
2 1 1
20 1 19
14 2 1
21 1 17
7 1 2
11 1 10
17 1 15
6 1 5
15 2 19
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
19 1 18
8 1 7
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
25 1 24
18 1 21
1 2 11
1 1 1
20 1 15
5 1 14
? 1 CppProgramData/56/1128.cpp

29 2 29
16 1 5
13 1 5
12 1 11
5 1 12
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
29 1 7
5 1 4
10 2 10
1 2 30
1 4 1
14 2 12
13 2 13
3 1 29
10 1 5
13 2 21
24 1 18
23 1 5
7 2 7
7 1 1
17 1 16
21 2 13
24 1 3
18 1 23
17 1 9
3 2 18
2 1 1
14 2 1
21 1 17
7 1 2
11 1 10
17 1 15
6 1 5
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
8 1 7
13 2 23
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
24 1 1
2 1 30
8 2 8
18 1 21
1 2 11
1 1 1
25 1 24
5 1 14
1 2 3
? 1 CppProgramData/56/1135.cpp

16 1 5
13 1 5
12 1 11
5 1 12
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
8 2 21
3 2 18
10 1 5
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
17 1 16
24 1 3
21 2 23
18 1 23
17 1 9
21 2 21
2 1 1
13 2 8
20 1 19
14 2 1
21 1 17
7 1 2
11 1 10
17 1 15
6 1 5
15 2 19
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
19 1 18
8 1 7
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
25 1 24
8 2 8
18 1 21
1 2 11
1 1 1
20 1 15
5 1 14
? 1 CppProgramData/56/114.cpp

29 2 29
16 1 5
13 1 5
12 1 11
5 1 12
18 1 26
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
29 1 7
5 1 4
10 2 10
18 1 20
1 2 30
1 4 1
13 2 13
3 1 29
10 1 5
13 2 21
24 1 18
23 1 5
20 2 13
24 1 1
20 1 19
7 1 1
4 2 14
17 1 16
24 1 3
21 2 23
18 1 23
17 1 9
3 2 18
2 1 1
14 2 14
14 2 1
21 1 17
7 1 2
11 1 10
17 1 15
6 1 5
15 2 19
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
19 1 18
8 1 7
12 1 1
7 2 7
1 1 6
1 2 14
18 1 8
9 2 15
25 1 24
2 1 30
18 1 21
1 2 11
1 1 1
20 1 15
5 1 14
1 2 3
? 1 CppProgramData/56/1140.cpp

16 1 5
13 1 5
12 1 11
5 1 12
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
3 2 18
10 1 5
13 2 21
24 1 18
23 1 5
24 1 1
20 1 19
7 1 1
4 2 14
17 1 16
24 1 3
21 2 23
18 1 23
17 1 9
2 1 1
14 2 14
14 2 1
21 1 17
7 1 2
11 1 10
13 2 8
17 1 15
6 1 5
15 2 19
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
19 1 18
8 1 7
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
25 1 24
8 2 8
18 1 21
1 2 11
1 1 1
20 1 15
5 1 14
? 1 CppProgramData/56/1147.cpp

29 2 29
13 1 5
12 1 11
5 1 12
18 1 13
5 1 1
8 2 13
14 2 4
29 1 7
5 1 4
10 2 10
18 1 20
1 2 30
1 4 1
13 2 13
3 1 29
10 1 5
13 2 20
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
4 2 14
24 1 3
18 1 23
20 1 19
3 2 18
2 1 1
14 2 1
7 1 2
11 1 10
15 2 19
15 1 5
24 1 2
1 2 6
1 5 1
2 2 1
1 2 3
19 1 18
8 1 7
12 1 1
1 1 6
1 2 14
18 1 8
20 2 20
25 1 24
2 1 30
1 2 11
1 1 1
20 1 15
5 1 14
20 2 23
? 1 CppProgramData/56/1153.cpp

16 1 5
13 1 5
12 1 11
5 1 12
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
3 2 18
10 1 5
13 2 21
24 1 18
23 1 5
7 2 7
7 1 1
13 2 20
17 1 16
24 1 3
21 2 23
18 1 23
17 1 9
2 1 1
14 2 14
20 1 19
14 2 1
21 1 17
7 1 2
11 1 10
17 1 15
6 1 5
15 2 19
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
19 1 18
20 1 15
8 1 7
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
18 1 28
24 1 1
18 1 21
1 2 11
1 1 1
25 1 24
5 1 14
? 1 CppProgramData/56/1162.cpp

1 2 3
13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
20 2 23
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
3 2 18
10 1 5
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
20 1 22
4 2 14
24 1 3
18 1 23
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
1 5 1
2 2 1
19 1 18
20 1 15
8 1 7
22 1 18
12 1 1
1 2 14
18 1 8
25 1 24
5 1 14
1 2 11
13 2 20
5 1 1
19 2 22
? 1 CppProgramData/56/1163.cpp

16 1 5
13 1 5
12 1 11
5 1 12
1 2 9
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
8 2 21
3 2 18
10 1 5
21 1 18
24 1 18
23 1 5
20 2 13
24 1 1
20 1 19
7 1 1
4 2 14
17 1 16
21 2 13
24 1 3
18 1 23
17 1 9
2 1 1
7 1 9
14 2 1
21 1 17
7 1 2
11 1 10
13 2 8
17 1 15
15 2 19
15 1 5
15 2 16
24 1 2
1 5 1
9 1 7
2 2 1
19 1 18
8 1 7
13 2 23
12 1 1
1 2 14
18 1 8
9 2 15
20 2 20
25 1 24
8 2 8
18 1 21
1 2 11
20 1 15
5 1 14
? 1 CppProgramData/56/1167.cpp

13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
3 2 18
10 1 5
24 1 18
23 1 5
20 2 13
24 1 1
7 2 7
7 1 1
5 1 1
4 2 14
24 1 3
18 1 23
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
1 5 1
2 2 1
19 1 18
20 1 15
8 1 7
13 2 23
12 1 1
1 2 14
18 1 8
20 2 20
25 1 24
1 2 11
13 2 20
5 1 14
? 1 CppProgramData/56/1174.cpp

16 1 5
13 1 5
12 1 11
5 1 12
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
20 2 23
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
3 2 18
10 1 5
13 2 20
24 1 18
23 1 5
24 1 1
20 1 19
7 1 1
4 2 14
17 1 16
24 1 3
18 1 23
17 1 9
2 1 1
14 2 14
14 2 1
21 1 17
7 1 2
11 1 10
17 1 15
6 1 5
15 2 19
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
19 1 18
8 1 7
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
20 2 20
25 1 24
8 2 8
18 1 21
1 2 11
1 1 1
20 1 15
5 1 14
1 2 3
? 1 CppProgramData/56/1182.cpp

16 1 5
13 1 5
12 1 11
5 1 12
1 2 9
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
13 2 13
1 4 1
14 2 12
3 2 18
10 1 5
13 2 21
24 1 18
23 1 5
7 2 7
7 1 1
4 2 14
17 1 16
21 2 13
24 1 3
18 1 23
17 1 9
2 1 1
7 1 9
14 2 1
21 1 17
7 1 2
11 1 10
17 1 15
6 1 5
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
8 1 7
13 2 23
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
24 1 1
18 1 21
1 2 11
1 1 1
25 1 24
5 1 14
? 1 CppProgramData/56/1184.cpp

16 1 5
13 1 5
12 1 11
5 1 12
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
1 2 30
1 4 1
14 2 12
13 2 13
3 2 18
10 1 5
13 2 21
24 1 18
7 2 7
7 1 1
17 1 16
24 1 3
17 1 9
2 1 1
13 2 8
14 2 1
21 1 17
7 1 2
11 1 10
17 1 15
6 1 5
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
8 1 7
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
24 1 1
2 1 30
18 1 21
1 2 11
1 1 1
25 1 24
5 1 14
? 1 CppProgramData/56/1197.cpp

13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
20 2 23
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
1 5 1
3 2 18
10 1 5
13 2 20
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
5 1 1
4 2 14
24 1 3
18 1 23
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
19 2 27
2 2 1
19 1 18
20 1 15
8 1 7
12 1 1
1 2 14
27 1 20
27 2 27
20 1 27
18 1 8
1 2 11
25 1 24
5 1 14
1 2 3
? 1 CppProgramData/56/1204.cpp

16 1 5
13 1 5
12 1 11
5 1 12
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
3 2 18
10 1 5
13 2 21
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
4 2 14
17 1 16
21 2 13
24 1 3
18 1 23
17 1 9
2 1 1
14 2 14
20 1 19
14 2 1
21 1 17
7 1 2
11 1 10
17 1 15
15 2 19
15 1 5
15 2 16
24 1 2
1 5 1
21 1 18
2 2 1
19 1 18
8 1 7
13 2 23
12 1 1
1 2 14
18 1 8
9 2 15
25 1 24
18 1 21
1 2 11
20 1 15
5 1 14
? 1 CppProgramData/56/1210.cpp

20 1 19
24 1 3
13 1 5
2 1 1
12 1 11
5 1 12
24 2 24
14 2 1
7 1 2
24 1 18
11 1 10
15 2 19
8 2 13
14 2 4
15 1 5
5 1 4
24 1 2
10 2 10
18 1 20
1 5 1
18 1 13
2 2 1
19 1 18
8 1 7
10 1 5
12 1 1
1 2 14
18 1 8
20 1 15
20 2 13
25 1 24
7 1 1
1 2 11
13 2 20
3 2 18
1 4 1
5 1 1
24 1 1
5 1 14
1 2 3
? 1 CppProgramData/56/1220.cpp

1 2 3
13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
20 2 23
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
3 2 18
10 1 5
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
20 1 22
4 2 14
24 1 3
18 1 23
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
1 5 1
2 2 1
19 1 18
20 1 15
8 1 7
22 1 18
12 1 1
1 2 14
18 1 8
25 1 24
5 1 14
1 2 11
13 2 20
5 1 1
19 2 22
? 1 CppProgramData/56/1224.cpp

13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
1 2 3
5 1 4
10 2 10
18 1 20
1 4 1
18 1 23
3 2 18
10 1 5
24 1 18
23 1 5
20 2 13
24 1 1
7 1 1
5 1 1
13 2 20
24 1 3
4 2 14
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
1 5 1
2 2 1
19 1 18
8 1 7
13 2 23
12 1 1
1 2 14
18 1 8
20 2 20
25 1 24
1 2 11
20 1 15
5 1 14
? 1 CppProgramData/56/1228.cpp

13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
20 1 27
1 5 1
3 2 18
10 1 5
24 1 18
24 1 1
7 2 7
7 1 1
5 1 1
4 2 14
24 1 3
20 1 19
2 1 1
14 2 1
7 1 2
1 4 1
11 1 10
15 1 5
24 1 2
19 2 27
2 2 1
19 1 18
20 1 15
8 1 7
12 1 1
1 2 14
18 1 8
27 2 27
13 2 20
27 1 20
1 2 11
25 1 24
5 1 14
? 1 CppProgramData/56/1233.cpp

13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
27 2 22
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
1 5 1
3 2 18
10 1 5
13 2 20
24 1 18
20 2 13
24 1 1
7 2 7
7 1 1
20 1 22
4 2 14
24 1 3
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
19 2 27
2 2 1
19 1 18
20 1 15
8 1 7
22 1 18
12 1 1
1 2 14
27 1 20
27 2 27
20 1 27
18 1 8
5 1 14
1 2 11
25 1 24
5 1 1
1 2 3
? 1 CppProgramData/56/1241.cpp

1 2 3
13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
27 2 22
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
1 5 1
3 2 18
10 1 5
13 2 20
24 1 18
23 1 5
24 1 1
7 2 7
7 1 1
20 1 22
4 2 14
24 1 3
18 1 23
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
19 2 27
2 2 1
19 1 18
20 1 15
8 1 7
22 1 18
12 1 1
1 2 14
27 1 20
27 2 27
20 1 27
18 1 8
8 2 8
5 1 14
1 2 11
25 1 24
5 1 1
20 2 23
? 1 CppProgramData/56/1245.cpp

16 1 5
13 1 5
12 1 11
5 1 12
1 2 9
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
13 2 8
1 4 1
8 2 21
3 2 18
10 1 5
24 1 18
23 1 5
7 2 7
7 1 1
17 1 16
24 1 3
21 2 23
18 1 23
17 1 9
21 2 21
2 1 1
7 1 9
14 2 1
21 1 17
7 1 2
11 1 10
17 1 15
6 1 5
15 1 5
15 2 16
24 1 2
1 2 6
1 5 1
21 1 18
2 2 1
8 1 7
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
24 1 1
8 2 8
18 1 21
1 2 11
1 1 1
25 1 24
5 1 14
? 1 CppProgramData/56/1250.cpp

16 1 5
13 1 5
16 1 14
12 1 11
5 1 12
18 1 13
17 2 18
5 1 1
8 2 13
14 2 4
9 1 5
1 2 3
5 1 4
10 2 10
13 2 13
30 2 7
14 2 12
7 2 30
3 2 18
10 1 5
5 2 14
13 2 21
24 1 18
23 1 5
7 2 7
7 1 1
12 2 14
17 1 16
21 2 13
24 1 3
18 1 23
17 1 9
14 2 5
2 1 1
14 2 14
14 2 1
21 1 17
7 1 2
1 4 1
11 1 10
15 2 16
17 1 15
6 1 5
15 1 5
9 1 14
24 1 2
8 1 30
1 2 6
1 5 1
21 1 18
2 2 1
8 1 7
13 2 23
12 1 1
1 1 6
1 2 14
18 1 8
9 2 15
24 1 1
18 1 21
1 2 11
1 1 1
25 1 24
5 1 14
? 1 CppProgramData/56/1269.cpp

13 1 5
12 1 11
5 1 12
18 1 13
15 2 19
8 2 13
14 2 4
1 2 3
5 1 4
10 2 10
18 1 20
13 2 13
1 4 1
3 2 18
10 1 5
24 1 18
24 1 1
7 2 7
7 1 1
20 1 22
4 2 14
24 1 3
20 1 19
2 1 1
14 2 14
14 2 1
7 1 2
11 1 10
15 1 5
24 1 2
1 5 1
2 2 1
