1 4 7
32 2 24
23 7 23
1 2 29
65 1 52
7 1 32
76 1 3
56 1 26
51 1 87
62 1 78
3 4 1
21 2 187
38 2 49
3 1 5
22 1 9
23 1 2
21 1 34
24 7 24
38 1 21
3 4 5
25 1 7
9 1 7
60 2 87
52 7 52
121 7 121
51 1 60
41 1 40
71 7 71
50 2 31
45 2 70
31 1 14
51 1 50
26 7 26
62 1 64
41 1 22
53 1 25
56 7 56
18 2 5
54 2 77
27 7 27
66 7 66
51 1 71
7 4 7
13 7 13
31 7 31
3 1 1
3 2 36
34 2 20
14 1 13
56 2 62
74 7 74
54 2 55
61 7 61
46 1 9
7 2 39
46 7 46
3 5 1
1 1 7
7 4 3
70 7 70
57 1 9
65 7 65
3 1 7
17 2 27
78 1 70
5 4 3
64 1 57
29 1 73
21 1 7
50 1 38
3 2 79
21 1 3
30 1 36
65 1 50
5 7 5
71 2 47
3 7 3
2 1 7
34 7 34
34 2 24
1 1 42
79 7 79
1 2 53
42 2 13
150 7 150
80 7 80
64 1 63
65 1 46
39 2 8
83 1 2
25 1 39
9 1 30
9 1 32
47 1 25
25 1 13
38 7 38
16 1 22
14 1 3
46 2 52
54 1 21
5 5 5
7 5 1
26 2 54
4 7 4
1 4 1
87 1 11
8 7 8
29 1 35
73 1 21
36 1 74
25 1 20
28 1 25
3 4 3
5 2 34
7 1 5
34 2 7
73 1 14
5 2 42
1 4 7
35 1 14
62 7 62
55 1 25
51 1 27
78 7 78
75 7 75
77 7 77
66 2 64
1 2 75
2 2 1
19 7 19
42 2 20
48 1 46
18 1 3
7 2 34
18 7 18
14 1 24
3 2 62
76 7 76
49 1 62
33 1 21
60 7 60
39 2 13
16 1 12
12 1 7
89 1 11
14 1 42
81 1 51
56 1 54
37 1 75
39 2 3
84 1 21
55 7 55
9 1 5
11 1 6
57 1 21
73 7 73
21 1 20
21 7 21
51 1 64
20 7 20
33 7 33
28 7 28
2 7 2
21 1 5
89 7 89
79 1 73
42 2 5
21 7 21
21 1 8
32 2 7
84 7 84
83 1 150
17 7 17
64 7 64
1 1 32
42 2 3
83 1 51
50 1 49
1 2 10
3 5 5
24 2 34
6 2 5
25 1 8
28 2 35
56 1 55
121 2 3
21 1 24
39 2 1
47 7 47
7 2 32
79 1 74
1 2 39
5 4 5
45 2 40
19 1 5
34 2 1
65 1 31
1 2 34
80 1 1
27 2 60
187 1 3
83 1 154
5 2 33
83 1 4
25 7 25
30 7 30
32 2 13
78 2 61
35 1 9
9 1 24
187 7 187
63 7 63
46 1 21
41 1 45
21 1 1
16 1 53
5 4 7
80 1 29
81 7 81
7 7 7
32 2 5
37 7 37
2 2 7
3 2 42
25 1 34
39 7 39
17 1 16
1 7 1
66 1 65
27 1 19
36 7 36
16 1 1
7 2 4
22 2 45
57 2 63
52 1 62
21 1 32
78 1 81
42 2 24
70 2 81
1 2 22
25 1 5
38 1 9
9 7 9
39 2 24
51 1 47
40 1 14
51 1 66
7 5 5
71 1 77
30 1 3
87 7 87
47 1 14
32 2 76
45 7 45
? 1 JavaProgramData/60/1004.java

1 4 7
12 7 12
14 1 39
118 7 118
84 1 187
109 1 108
29 7 29
37 2 39
42 2 1
14 1 7
7 4 5
5 2 36
83 7 83
20 2 32
109 1 155
74 1 25
5 1 3
9 1 42
7 5 3
25 1 32
42 7 42
107 1 65
75 1 35
27 1 16
65 1 61
18 7 18
11 7 11
6 7 6
50 7 50
24 2 42
27 2 60
48 7 48
13 2 34
25 1 76
27 7 27
51 1 118
9 1 34
118 1 3
78 1 77
21 1 80
3 2 79
83 1 7
77 2 81
21 1 30
35 7 35
21 1 39
9 1 5
9 1 8
38 2 77
9 1 39
19 1 2
14 1 32
62 1 123
14 7 14
21 1 76
28 1 1
22 7 22
121 2 12
49 7 49
12 1 7
9 1 3
80 1 5
123 1 14
32 2 24
25 1 3
48 1 31
56 1 45
32 2 3
71 2 82
16 7 16
23 1 26
9 1 1
7 1 3
18 1 1
48 1 64
154 2 2
14 1 5
63 1 62
16 1 5
66 1 56
75 1 74
14 1 34
2 1 5
18 2 3
29 1 28
154 7 154
57 2 70
21 1 42
60 1 11
26 1 14
63 1 51
155 7 155
49 1 48
21 1 29
63 7 63
48 1 66
17 2 50
38 1 25
118 1 150
41 2 62
41 7 41
4 2 48
81 1 62
76 2 39
83 1 48
3 4 7
11 1 18
84 1 21
48 1 71
32 2 1
1 5 5
52 1 41
3 5 3
40 7 40
41 1 40
150 2 154
65 1 78
187 1 3
51 7 51
150 7 150
5 4 1
17 1 11
54 7 54
57 7 57
39 2 37
20 7 20
42 2 76
109 1 12
19 1 3
70 1 65
1 2 34
55 1 14
53 7 53
76 1 79
89 1 16
18 2 5
6 1 1
23 7 23
87 2 66
118 1 154
27 1 19
23 1 12
7 2 33
34 2 8
9 7 9
45 2 55
66 1 51
21 2 187
51 1 109
38 2 49
30 1 5
22 1 9
23 1 2
21 1 34
87 2 17
14 1 1
24 7 24
118 1 48
7 2 75
16 1 18
25 1 7
3 2 5
52 7 52
121 7 121
83 1 2
77 1 51
74 1 14
71 7 71
91 1 23
32 2 20
64 1 107
109 7 109
45 1 9
51 1 50
26 7 26
51 1 83
64 1 54
7 2 42
62 1 64
56 7 56
51 1 110
32 7 32
14 1 20
3 2 39
109 1 121
66 7 66
78 1 38
7 4 7
13 7 13
31 7 31
28 1 9
34 2 20
14 1 13
9 1 7
74 7 74
3 2 117
31 1 25
23 1 7
46 7 46
3 5 1
29 1 74
70 7 70
71 1 70
56 1 33
57 1 9
50 2 52
65 7 65
17 2 27
1 4 3
39 7 39
11 1 33
5 4 3
6 2 7
64 1 57
5 1 34
82 7 82
5 2 29
50 1 38
41 1 53
21 1 3
30 1 36
5 7 5
12 1 5
3 7 3
6 1 5
2 1 7
20 2 42
34 7 34
79 7 79
2 2 7
79 1 28
42 2 32
25 1 24
80 7 80
63 2 107
64 1 63
187 1 121
65 1 82
5 2 32
39 2 8
28 1 21
48 1 52
25 1 39
50 1 54
9 1 32
47 1 25
25 1 13
38 7 38
14 1 3
61 7 61
54 1 21
5 5 5
7 5 1
117 7 117
48 1 17
36 1 73
1 2 22
4 7 4
71 1 57
39 2 7
154 2 6
27 2 78
8 7 8
29 1 35
25 1 20
6 2 3
3 4 3
11 1 3
7 1 5
5 5 7
87 1 23
91 7 91
16 1 12
73 1 14
46 2 47
57 2 63
155 2 121
35 1 14
62 7 62
117 2 48
109 2 118
78 7 78
75 7 75
77 7 77
66 2 64
2 2 1
19 7 19
1 4 5
42 2 20
18 1 3
76 2 34
7 2 34
62 1 133
34 2 5
83 2 109
48 1 27
76 7 76
33 1 21
60 7 60
14 1 8
9 1 13
110 1 9
37 1 75
1 2 108
133 7 133
5 1 1
34 2 13
55 7 55
21 1 32
123 7 123
11 1 7
51 1 47
11 1 6
118 1 6
73 7 73
21 1 20
21 7 21
61 1 21
33 7 33
28 7 28
2 7 2
12 2 1
89 7 89
19 1 1
79 1 73
42 2 5
56 2 51
5 1 7
76 1 3
48 1 82
74 2 28
118 1 117
60 2 87
21 1 8
32 2 7
84 7 84
54 2 63
83 1 150
17 7 17
64 7 64
19 1 22
3 2 22
25 1 1
5 5 3
50 1 49
65 1 27
25 1 8
28 2 35
56 1 55
121 2 3
21 1 24
40 1 9
107 7 107
47 7 47
7 2 32
60 1 19
45 1 25
117 1 91
3 2 51
1 2 39
31 1 14
48 1 87
7 5 7
34 2 1
12 2 7
53 2 45
37 1 7
48 1 60
51 1 46
16 1 7
187 1 51
3 2 32
54 2 49
83 1 154
19 1 18
83 1 4
25 7 25
30 7 30
32 2 13
35 1 9
1 2 32
9 1 24
187 7 187
46 1 21
41 1 45
52 2 71
45 2 40
21 1 1
133 1 14
5 4 7
80 1 29
81 7 81
87 1 16
7 7 7
37 7 37
82 1 25
3 2 42
5 1 42
48 1 50
25 1 42
25 1 34
108 7 108
33 1 25
39 2 20
5 1 32
1 7 1
53 1 21
36 7 36
34 2 3
7 2 4
33 2 45
110 7 110
109 1 1
16 1 26
14 1 37
5 2 42
5 2 39
3 5 7
52 1 62
109 1 65
78 1 81
7 2 26
42 2 24
21 7 21
25 1 5
1 5 7
21 1 5
108 1 89
39 2 24
16 1 2
82 1 21
108 2 65
26 1 21
25 1 37
87 7 87
7 1 42
45 7 45
1 2 3
? 1 JavaProgramData/60/1008.java

5 2 26
12 7 12
187 1 121
84 1 187
109 1 108
29 7 29
7 4 5
123 1 25
83 7 83
109 1 155
5 1 3
9 1 42
66 1 62
25 1 32
25 1 80
42 7 42
6 2 1
55 1 9
23 1 53
47 2 61
54 7 54
6 7 6
50 7 50
4 1 89
27 2 60
54 1 14
48 7 48
12 2 5
32 7 32
3 2 39
28 1 14
1 5 3
5 2 33
5 2 32
83 1 7
78 1 45
1 1 42
21 1 30
35 7 35
66 1 56
1 2 108
11 1 5
9 1 8
155 2 121
19 1 2
14 1 32
14 1 7
1 1 3
14 7 14
21 1 76
14 1 8
22 7 22
21 1 13
30 1 7
49 7 49
9 1 3
80 1 5
37 1 1
110 7 110
5 4 1
25 1 3
48 1 31
78 1 77
3 2 34
45 2 77
16 7 16
9 1 1
1 1 5
7 1 3
75 1 35
14 1 5
1 5 1
4 2 65
14 1 34
2 1 5
29 1 28
154 7 154
57 2 70
87 2 17
1 4 3
63 1 51
155 7 155
49 1 48
21 1 29
79 7 79
48 1 66
35 1 21
17 2 50
78 2 31
41 2 62
41 7 41
25 1 1
65 1 17
64 1 54
8 2 42
32 2 8
48 1 71
33 1 14
52 1 41
3 5 3
22 1 21
40 7 40
41 1 40
19 1 33
150 2 154
187 1 3
23 1 1
71 7 71
71 2 66
11 7 11
57 7 57
20 7 20
61 1 9
54 2 49
62 1 46
53 7 53
76 1 79
7 2 36
32 2 24
73 7 73
65 1 52
27 1 19
31 1 14
51 1 61
9 7 9
62 1 78
3 4 1
21 2 187
51 1 109
38 2 49
21 1 34
14 1 1
38 1 25
7 7 7
60 1 23
16 1 18
25 1 7
52 7 52
121 7 121
77 1 51
51 7 51
109 7 109
50 1 54
16 1 12
26 7 26
51 1 83
62 1 64
41 1 22
42 2 1
9 1 20
3 4 7
51 1 110
39 2 5
109 1 121
66 7 66
66 2 50
1 2 42
7 2 42
13 7 13
2 1 3
1 1 34
38 2 55
34 2 20
48 1 27
56 2 62
73 1 25
46 1 9
46 7 46
109 1 18
1 1 7
25 1 20
29 1 74
70 7 70
71 1 70
49 1 65
50 2 52
65 7 65
46 2 78
17 2 27
27 7 27
5 1 34
25 1 42
82 7 82
5 2 29
50 1 38
21 1 3
30 1 36
109 1 48
65 1 50
26 1 9
5 7 5
12 1 5
3 7 3
56 7 56
34 7 34
63 7 63
1 2 53
42 2 13
150 7 150
80 7 80
65 1 123
1 4 1
64 1 63
65 1 46
154 2 2
7 5 3
39 2 8
83 1 2
25 1 39
9 1 30
9 1 32
47 1 25
25 1 13
38 7 38
14 1 3
61 7 61
54 1 21
5 5 5
7 5 1
11 1 12
48 1 17
36 1 73
4 7 4
7 2 79
39 2 7
87 1 11
108 2 48
8 7 8
29 1 35
32 2 37
31 7 31
6 2 3
14 1 37
5 2 34
11 1 3
7 1 5
5 5 7
34 2 7
73 1 14
2 2 5
18 1 7
1 4 7
52 2 123
62 7 62
56 1 38
78 7 78
75 7 75
77 7 77
1 2 75
70 1 48
19 7 19
34 2 76
7 2 34
18 7 18
56 1 22
83 2 109
14 1 24
76 7 76
21 1 39
60 7 60
39 2 13
28 1 1
89 1 11
52 1 62
74 7 74
37 1 75
39 2 3
22 2 38
5 1 1
84 1 21
55 7 55
123 7 123
51 1 47
11 1 6
23 7 23
21 1 20
21 7 21
12 1 3
33 7 33
3 5 1
28 7 28
2 7 2
57 1 25
21 1 5
89 7 89
79 1 73
42 2 5
76 1 7
5 1 7
7 4 1
48 1 82
74 2 28
60 2 87
6 1 7
32 2 7
84 7 84
54 2 63
83 1 150
17 7 17
82 1 14
1 1 32
50 1 49
3 5 5
25 1 8
28 2 35
25 1 5
56 1 55
121 2 3
40 1 9
47 7 47
14 1 13
45 1 25
3 2 51
1 2 39
23 1 6
30 1 1
48 1 87
32 2 5
1 2 36
34 2 1
74 1 9
12 2 7
48 1 60
16 1 7
187 1 51
3 2 32
83 1 154
34 2 8
83 1 4
25 7 25
30 7 30
32 2 13
64 7 64
35 1 9
1 2 32
9 1 24
187 7 187
46 1 21
41 1 45
6 1 1
21 1 1
121 2 18
7 1 39
80 1 29
24 7 24
19 1 5
37 7 37
2 2 7
3 2 42
48 1 50
11 1 26
108 7 108
39 7 39
39 2 20
110 1 21
17 1 16
1 7 1
53 1 21
62 1 31
36 7 36
16 1 1
7 2 4
71 1 57
109 1 1
22 2 45
5 2 39
14 1 42
60 2 71
42 2 24
21 7 21
5 1 39
38 1 9
45 2 40
18 2 1
7 5 5
83 1 65
87 7 87
45 7 45
? 1 JavaProgramData/60/1009.java

1 4 7
12 7 12
14 1 39
187 1 121
84 1 187
109 1 108
29 7 29
5 2 29
42 2 1
63 1 48
7 4 5
7 1 3
23 1 22
83 7 83
20 2 32
109 1 155
60 2 31
87 2 17
5 1 3
9 1 42
4 2 65
25 1 32
45 1 14
25 1 80
42 7 42
13 2 32
75 1 35
65 1 61
34 2 5
54 7 54
6 7 6
50 7 50
38 2 40
4 1 89
27 2 60
48 7 48
51 1 27
13 2 34
12 2 5
25 1 76
27 7 27
1 5 3
9 1 34
22 1 9
52 1 51
1 1 39
83 1 7
78 1 45
54 2 70
61 1 25
21 1 30
35 7 35
33 1 21
11 1 5
9 1 8
38 2 77
9 1 39
19 1 2
14 1 32
14 1 7
7 2 29
1 1 3
14 7 14
21 1 76
47 1 21
187 1 62
22 7 22
21 1 13
51 1 17
30 1 7
49 7 49
92 1 64
9 1 3
80 1 5
70 1 51
108 2 51
7 1 1
35 2 73
25 1 3
48 1 31
60 1 23
3 2 34
45 2 77
187 7 187
20 2 42
52 2 64
9 1 1
78 2 50
1 1 5
59 1 33
45 1 9
48 1 88
18 1 1
48 1 64
154 2 2
14 1 5
63 1 62
1 5 1
37 1 3
66 1 56
73 2 74
75 1 74
14 1 34
2 1 5
86 1 50
85 7 85
18 2 3
29 1 28
154 7 154
57 2 70
20 2 39
21 1 42
39 2 3
26 1 14
155 7 155
64 1 49
21 1 29
79 7 79
62 1 83
67 1 59
35 1 21
31 2 52
49 2 86
57 2 55
41 7 41
6 2 1
25 1 1
65 1 17
64 1 54
46 1 25
14 1 20
26 1 25
56 1 57
32 2 8
121 7 121
58 1 14
31 1 21
5 5 1
67 1 62
52 1 41
3 5 3
40 7 40
47 1 9
46 2 64
150 2 154
32 2 3
8 2 34
187 1 3
23 1 1
71 7 71
25 1 24
5 4 1
11 7 11
57 7 57
39 2 37
20 7 20
45 1 21
34 2 30
19 1 3
49 1 48
51 1 78
9 1 76
65 1 85
53 7 53
76 1 79
7 2 36
80 1 29
6 1 1
73 7 73
79 1 35
65 1 52
27 1 19
109 7 109
59 7 59
56 1 26
51 1 61
51 1 87
78 2 71
62 1 78
61 1 14
3 4 1
21 2 187
1 2 79
30 1 5
65 1 82
74 1 21
23 1 2
21 1 34
59 2 62
14 1 1
86 7 86
24 7 24
34 2 37
38 1 21
16 1 18
25 1 7
60 2 87
52 7 52
78 1 77
51 1 60
77 1 51
77 1 62
32 2 20
76 1 1
7 2 39
3 4 5
31 1 14
51 1 50
26 7 26
7 2 42
53 1 25
9 1 20
62 1 71
8 2 42
32 7 32
64 2 82
3 2 39
109 1 121
66 7 66
51 1 71
78 1 38
1 2 42
59 1 45
2 1 3
28 1 9
65 1 60
14 1 3
9 1 7
42 2 7
74 7 74
31 1 25
46 1 9
23 1 7
46 7 46
3 5 1
1 1 7
25 1 20
29 1 74
70 7 70
71 1 70
48 1 78
59 1 58
80 1 7
26 2 38
65 7 65
17 2 27
39 7 39
155 2 121
5 4 3
54 1 9
36 1 28
32 2 34
64 1 57
5 1 34
21 1 7
7 2 22
32 2 30
5 2 32
21 1 3
30 1 36
3 4 7
5 7 5
11 1 53
12 1 5
3 7 3
34 2 13
56 7 56
34 2 8
23 1 33
64 1 38
34 7 34
17 2 71
34 2 24
1 1 42
63 7 63
39 2 5
42 2 8
62 1 46
79 1 28
42 2 32
42 2 13
150 7 150
31 2 46
8 2 32
80 7 80
71 1 92
64 1 63
77 1 65
7 5 3
64 7 64
58 7 58
83 1 2
25 1 39
50 1 54
9 1 32
47 1 25
25 1 13
38 7 38
63 2 92
16 1 22
14 1 13
61 7 61
67 7 67
54 1 21
7 5 1
11 1 12
24 2 32
14 1 30
36 1 73
4 7 4
39 2 7
5 2 36
41 1 26
87 1 11
65 1 67
8 7 8
65 1 64
29 1 35
13 7 13
73 1 21
31 7 31
28 1 25
39 2 8
6 2 3
51 1 112
83 2 109
3 4 3
5 2 34
11 1 3
7 1 5
5 5 7
13 2 42
16 1 12
73 1 14
2 2 5
18 1 7
26 2 57
63 1 65
35 1 14
46 2 71
62 7 62
55 1 25
45 2 58
88 7 88
7 2 75
36 1 35
121 2 6
78 7 78
75 7 75
77 7 77
70 1 48
28 1 1
19 7 19
1 4 5
42 2 20
50 1 57
34 2 20
48 1 46
34 2 76
7 2 34
18 7 18
57 2 49
14 1 24
41 2 51
76 7 76
49 1 62
21 1 39
60 7 60
39 2 13
14 1 8
89 1 11
14 1 42
109 1 51
24 2 39
37 1 75
2 2 7
1 2 108
5 1 1
84 1 21
55 7 55
92 7 92
82 7 82
3 2 62
64 1 70
11 1 6
57 1 21
23 7 23
21 1 20
21 7 21
12 1 3
46 1 14
33 7 33
50 2 78
28 7 28
2 7 2
57 1 25
34 2 7
21 1 5
89 7 89
79 1 73
42 2 5
71 2 78
5 1 7
7 4 1
49 1 65
74 2 28
1 2 22
21 1 8
6 1 7
32 2 7
84 7 84
54 2 63
57 1 14
83 1 150
17 7 17
82 1 14
1 1 32
45 2 49
42 2 3
5 5 3
50 1 49
7 4 3
65 1 27
24 2 34
25 1 8
50 1 63
66 1 48
28 2 35
5 1 39
56 1 55
121 2 3
62 1 109
56 2 48
47 7 47
7 2 32
62 1 47
39 2 42
79 1 74
1 2 39
5 4 5
112 7 112
3 2 75
19 1 5
7 5 7
62 1 31
74 1 9
65 1 31
50 1 45
37 1 7
109 1 6
16 1 7
23 1 6
71 1 63
3 2 32
54 2 49
83 1 154
19 1 18
83 1 4
25 7 25
30 7 30
32 2 13
41 1 38
35 1 9
1 2 32
9 1 24
16 7 16
38 2 49
54 1 25
32 2 24
7 1 34
21 1 1
34 2 39
5 2 53
7 1 39
71 1 54
5 4 7
25 1 30
7 7 7
45 2 63
9 1 37
37 7 37
14 1 80
3 2 42
48 1 50
25 1 42
25 1 34
108 7 108
33 1 25
39 2 20
51 7 51
17 1 16
1 7 1
41 1 40
34 2 1
36 7 36
16 1 1
7 2 4
33 2 45
71 1 57
109 1 1
14 1 37
5 2 42
1 2 34
12 2 7
5 2 39
3 5 7
64 1 86
21 1 32
9 1 5
42 2 24
21 7 21
25 1 5
1 4 1
48 1 47
38 1 9
9 7 9
40 1 14
18 2 1
51 1 66
83 1 65
25 1 37
87 7 87
7 1 42
32 2 1
1 2 33
45 7 45
? 1 JavaProgramData/60/102.java

12 7 12
187 1 121
66 1 41
29 7 29
7 4 5
45 1 9
83 7 83
20 2 32
74 1 25
5 1 3
42 7 42
43 7 43
18 7 18
54 7 54
6 7 6
50 7 50
6 1 3
4 1 89
38 2 70
27 2 60
41 2 48
54 2 55
48 7 48
32 7 32
27 7 27
5 1 43
19 1 18
3 2 79
83 1 7
18 1 5
35 7 35
11 1 5
5 2 34
3 1 39
9 1 39
50 1 77
10 7 10
14 1 32
14 1 7
78 1 57
7 2 29
14 7 14
1 2 42
28 1 1
187 1 62
22 7 22
21 1 13
21 1 37
51 1 17
49 7 49
9 1 13
9 1 3
12 2 1
22 1 14
2 2 1
7 1 1
25 1 3
56 7 56
32 2 3
3 2 34
45 2 77
16 7 16
1 1 5
7 1 3
75 1 35
14 1 5
44 1 21
3 2 15
7 1 42
1 2 43
14 1 34
2 1 5
50 2 66
29 1 28
154 7 154
21 1 42
32 2 1
44 7 44
26 1 14
63 1 51
88 7 88
21 1 29
79 7 79
62 1 83
67 1 59
5 1 15
41 7 41
78 1 49
25 1 1
84 1 21
32 2 8
3 1 34
80 1 7
55 1 9
31 1 21
5 5 1
1 2 26
40 7 40
41 1 40
19 1 33
150 2 154
46 2 47
187 1 3
23 1 1
51 7 51
150 7 150
3 1 10
11 7 11
57 7 57
20 7 20
35 1 25
45 1 21
4 2 51
61 1 9
51 1 88
84 1 187
70 1 65
43 1 9
9 1 76
50 1 81
53 7 53
76 1 79
25 1 30
73 7 73
27 1 19
59 7 59
51 1 61
51 1 87
15 7 15
3 4 1
21 2 187
38 2 49
3 1 5
23 1 2
21 1 34
54 2 58
14 1 1
7 7 7
38 1 21
7 4 1
71 1 38
9 1 7
52 7 52
121 7 121
51 1 60
83 1 2
77 1 51
71 7 71
32 2 20
3 4 5
76 1 3
44 1 25
51 1 50
26 7 26
62 1 64
7 2 42
53 1 25
18 2 5
39 2 5
66 7 66
66 2 50
7 4 7
13 7 13
31 7 31
3 2 36
34 2 20
14 1 3
56 2 62
74 7 74
3 2 62
87 2 17
46 1 9
46 7 46
3 5 1
25 1 20
29 1 74
70 7 70
71 1 70
59 1 58
52 1 56
48 1 71
65 7 65
3 1 7
17 2 27
121 2 3
39 7 39
5 4 3
64 1 57
7 2 44
21 1 7
50 1 38
41 1 53
31 1 9
21 1 3
30 1 36
28 1 14
32 2 7
5 7 5
3 7 3
2 1 7
34 7 34
34 2 24
63 7 63
42 2 8
25 1 24
80 7 80
1 4 1
64 1 63
65 1 46
154 2 2
7 2 22
58 7 58
48 1 52
25 1 39
5 2 10
38 7 38
3 1 1
14 1 13
61 7 61
