1 4 7
32 2 24
72 1 62
1 4 3
75 1 74
15 2 7
7 8 14
14 8 31
42 2 7
48 1 52
18 8 19
39 2 8
25 1 24
87 1 19
12 8 16
64 2 71
3 14 7
29 1 35
5 5 1
83 2 109
28 1 25
25 1 34
3 8 7
3 4 5
32 2 1
39 2 20
9 8 38
32 2 5
69 1 54
67 1 65
83 1 3
21 8 68
23 8 27
43 2 7
47 1 14
39 2 1
45 8 56
34 2 39
3 2 4
62 1 78
46 8 65
117 2 3
54 2 68
55 8 56
78 1 81
14 8 10
3 2 117
25 8 28
52 2 17
5 2 18
29 8 30
37 1 5
2 1 1
3 2 1
14 1 80
7 8 11
7 8 3
42 8 25
6 8 109
91 8 117
34 8 9
117 2 48
18 2 3
3 7 7
1 1 10
48 8 118
87 1 16
19 2 23
16 1 12
1 8 11
47 1 21
45 8 59
9 8 57
32 2 7
21 1 3
20 8 9
109 2 118
22 8 69
64 8 62
75 2 3
13 2 42
11 8 89
2 2 5
19 8 17
5 2 2
25 1 20
1 8 6
110 1 25
73 1 21
60 2 50
74 8 36
60 8 62
1 2 39
1 2 42
56 1 26
79 8 76
57 8 78
109 13 82
8 2 39
4 2 62
109 1 6
31 8 48
11 1 5
21 1 8
79 2 5
10 8 7
29 1 73
21 1 34
87 1 23
21 1 42
7 2 34
7 5 3
118 1 3
41 2 48
25 8 38
1 14 7
7 2 10
87 8 48
14 8 54
59 1 58
70 8 71
41 2 65
79 1 28
33 8 16
9 8 73
51 1 31
7 8 9
36 1 74
42 2 37
52 8 62
? 1 CppProgramData/44/1018.cpp

7 2 10
57 2 55
18 2 1
38 1 14
50 8 51
62 1 17
3 2 2
46 1 9
6 8 11
63 2 38
51 1 50
68 2 54
56 1 55
68 1 14
65 8 70
41 2 51
39 2 5
29 2 5
1 2 18
39 2 20
7 8 3
60 1 16
42 8 21
5 2 12
44 8 7
64 2 47
3 7 1
72 2 67
42 2 3
11 1 7
66 1 48
7 2 42
1 12 5
9 1 1
26 8 11
74 8 36
15 1 25
84 1 83
29 2 3
1 8 9
19 2 16
1 14 5
60 8 51
42 2 8
3 4 1
67 2 60
3 12 7
34 8 21
65 2 59
7 8 21
50 1 49
43 1 1
14 1 3
21 1 1
19 8 27
23 2 19
3 7 7
39 2 3
72 8 51
14 1 20
25 1 32
44 1 1
14 1 1
25 8 61
9 8 54
25 8 44
3 4 7
7 5 3
62 8 83
21 1 32
3 8 109
83 1 62
52 2 31
70 2 38
71 1 63
3 8 25
28 8 75
22 1 9
32 8 9
14 8 82
44 1 9
59 1 45
39 2 13
51 8 52
7 12 5
39 2 1
1 2 75
28 2 35
3 8 83
5 12 7
7 2 36
20 8 14
6 1 5
109 1 51
24 2 42
9 8 74
110 2 71
72 2 46
31 8 62
38 8 64
29 1 28
108 2 3
62 1 82
13 2 32
9 1 7
31 1 9
5 8 11
110 8 62
57 2 53
62 1 52
14 1 13
5 1 1
7 8 37
61 1 21
66 1 56
5 2 29
45 2 40
44 2 5
22 2 45
70 1 65
2 2 3
4 8 83
34 2 3
19 1 3
31 1 14
23 1 2
1 11 5
2 8 19
7 2 32
67 8 51
39 8 25
14 8 68
45 2 22
75 1 28
3 1 10
25 1 7
21 1 20
1 12 7
5 1 3
4 1 89
108 8 109
51 1 61
3 14 5
17 2 27
38 2 70
9 8 22
46 2 72
82 1 14
51 1 66
47 2 64
48 8 72
58 1 21
21 1 76
50 2 61
52 1 51
9 8 46
7 4 5
45 2 58
83 1 2
44 2 3
33 1 14
61 8 65
23 1 3
14 8 31
48 8 49
34 8 14
22 2 1
15 2 1
11 2 23
10 2 7
32 2 42
14 1 42
40 8 41
46 1 25
38 1 25
14 8 45
88 8 48
40 1 21
5 8 30
27 2 71
13 8 21
71 8 62
7 11 5
3 2 29
32 8 21
42 2 39
1 2 15
54 2 68
7 2 39
61 2 50
5 2 32
14 8 28
72 1 69
51 2 41
25 1 39
9 8 47
83 13 110
11 8 89
46 2 31
73 1 21
19 1 18
19 1 2
21 1 13
39 2 7
2 8 83
76 8 21
32 2 3
58 8 59
14 1 5
52 8 62
11 1 6
46 2 47
34 2 8
72 1 48
45 8 41
52 1 41
76 1 75
3 2 108
75 2 1
7 2 6
79 2 3
9 8 10
21 8 58
35 2 28
1 7 3
36 8 37
25 1 42
20 2 39
12 8 16
21 8 26
40 2 45
20 8 21
55 1 25
1 1 5
31 2 52
47 2 61
5 2 6
8 2 42
10 8 3
73 8 75
71 2 110
46 8 48
3 8 19
59 8 67
76 1 1
7 8 25
19 1 1
44 1 25
1 1 43
69 8 72
51 1 47
3 8 80
13 8 14
109 1 12
75 1 73
16 8 60
23 2 11
5 8 9
54 8 69
16 1 5
19 8 60
89 8 4
63 1 62
80 8 25
21 8 73
8 2 34
7 8 18
7 8 9
5 8 6
25 8 15
5 8 25
38 8 71
21 1 7
26 2 5
3 14 7
7 5 5
9 1 34
7 4 3
16 1 18
14 8 33
13 8 25
4 2 3
60 2 67
48 1 46
3 2 34
14 8 43
31 2 46
30 1 3
83 1 4
36 2 7
21 8 53
3 2 32
9 8 44
1 8 16
47 1 9
42 2 24
70 8 64
39 8 21
27 2 17
16 8 17
51 2 108
3 2 10
54 2 49
1 4 7
64 8 48
8 2 32
48 2 56
24 8 25
48 1 47
1 8 76
62 2 4
41 1 40
39 2 42
43 1 9
62 1 27
1 2 42
1 2 32
19 1 22
20 2 32
56 8 66
28 2 73
5 11 7
3 2 42
1 8 12
7 14 5
3 2 39
9 1 5
15 8 5
1 1 7
34 2 5
35 1 14
5 2 26
68 8 69
51 8 81
5 8 16
7 2 15
32 2 5
25 1 5
22 1 14
3 2 4
32 8 14
59 1 22
21 8 47
16 1 1
9 1 32
21 1 39
16 2 19
64 1 70
81 2 63
3 7 5
7 1 1
21 8 10
61 1 25
42 2 5
30 8 9
25 8 46
54 8 50
5 5 3
81 1 51
49 8 50
82 2 52
32 2 13
80 1 79
81 8 71
26 1 21
14 8 61
25 8 26
9 8 31
22 8 19
3 2 12
5 8 18
42 2 32
12 2 3
4 2 62
48 1 31
62 1 110
25 1 13
109 1 108
38 2 63
1 8 2
3 1 7
3 8 9
22 8 59
14 1 32
32 2 8
61 2 47
49 1 48
11 1 5
53 1 21
14 1 34
17 1 16
18 8 16
25 1 3
27 1 11
9 1 39
25 1 1
7 8 14
41 1 33
52 2 82
3 8 37
45 1 14
27 1 19
24 8 9
75 8 76
3 2 44
54 2 26
3 8 5
37 8 14
21 1 8
3 2 36
66 8 51
69 2 48
1 8 25
61 8 51
34 8 25
34 2 1
7 14 3
33 2 45
8 8 9
27 1 23
12 8 109
20 8 25
1 14 3
14 1 7
42 2 1
51 1 67
